id,text,used
195,彼女のことを友達に自慢する男と、けなす男がいる。自慢する男は彼女を誇りに思ってる証拠。けなす男は、彼女を下に見てる。どっちと付き合いたい？答えは明白でしょ。あなたを誇りに思ってくれる人、大切にしてくれる人を選んでください。それが幸せへの第一歩。,False
196,マッチングアプリで複数人と同時進行するのは普通。一人に絞る必要ない。会ってみないと分からないことも多い。ただ、付き合い始めたら一途になること。同時進行と浮気は違う。境界線をしっかり引いて、誠実に行動しよう。効率的に出会いを探すのは悪いことじゃないよ。,False
197,恋愛で後悔するのは、行動しなかった時だけ。告白して振られても、デート誘って断られても、それは経験になる。でも何もしなかったら、ずっと「もしかしたら」が残る。失敗を恐れず、勇気出して行動しよう。後悔より経験を選ぶ人生の方が、絶対楽しいから。,False
198,彼氏が元カノと連絡取ってるの許せる？これ価値観の問題だけど、嫌なら嫌って言っていい。我慢してモヤモヤするより、正直に伝えた方がいい。それで「束縛するな」って怒る男なら、価値観が合わないってこと。お互いが心地いいルール作れる相手じゃないと続かないよ。,False
199,恋愛において妥協と諦めは違う。小さな欠点を受け入れるのは妥協。でも自分を犠牲にしてまで我慢するのは諦め。健全な妥協は関係を深めるけど、諦めは自分を苦しめるだけ。どこまで妥協できて、どこからは譲れないか、自分の中で線引きしておくことが大切だよ。,False
200,別れ話を電話やLINEで済ませる人いるけど、それ相手への最低限の敬意もないよね。どんな終わり方でも、直接会って話すべき。相手の目を見て、ちゃんと向き合う。それが大人の別れ方。逃げるような別れ方する人は、人として未熟。最後まで誠実でいることが大切だよ。,False
201,彼氏に「太った？」って言われた時のダメージやばいよね。そんなデリカシーない発言する男と一緒にいても幸せになれない。体型なんて変動するもの。それより変わらない愛情持ってる人を選ぼう。見た目しか見てない男は、年取ったらポイ捨てするタイプ。内面を愛してくれる人じゃないと意味ないよ。,False
202,恋愛で相手に合わせすぎて自分を見失う人多い。相手の好きな音楽聴いて、好きな映画見て、趣味も合わせて。それで本当に楽しい？自分らしさを消してまで付き合う意味ある？違いがあるから面白いのに。自分の個性大切にしながら、相手とも調和できる。そんなバランス感覚が大事だよ。,False
203,デートプラン考えない男多すぎ問題。「どこ行く？」「何食べる？」全部女性任せ。それリードじゃなくて丸投げだから。たまには自分で調べて提案してほしい。主体性ない男と付き合っても、いつも決定権こっちで疲れる。お互いが提案し合える関係が理想。受け身男には要注意だよ。,False
204,彼氏が飲み会で朝帰りした時の不安な気持ち、めっちゃ分かる。連絡もなく、心配させるのは思いやりがない証拠。楽しむのはいいけど、パートナーへの配慮は必要。それができない人は、結婚してもずっと同じ。信頼関係築けない相手とは、幸せになれないよ。,False
205,告白されて「友達でいたい」って断るのって残酷かもしれないけど、はっきり言う方が優しさ。期待持たせる方が残酷。友達に戻れるかは相手次第だけど、曖昧にするのは一番良くない。NOはNOで伝える。それが相手への誠意だし、お互いが前に進むために必要なことだよ。,False
206,恋愛において連絡頻度で悩む人多いけど、正解なんてない。毎日連絡したい人もいれば、週1で十分な人もいる。大事なのは、お互いが心地いい頻度を見つけること。一方的に求めるんじゃなくて、話し合って決める。それができる相手が、本当に相性いい相手だよ。,False
207,彼氏のSNS監視してる人いるけど、それで幸せ？誰にいいねしたとか、誰をフォローしたとか。そんなことチェックしてる時間があったら、自分磨きした方がいい。監視しなきゃ不安な関係なんて不健全。信頼できる相手を選ぶか、信頼する努力をするか。どっちかにしよう。,False
208,恋愛で一番もったいないのは、終わった関係にしがみつくこと。復縁の可能性にかけて、新しい出会いを逃す。過去は美化されやすいけど、別れた理由があったはず。前を向いて進む勇気を持とう。新しい恋の方が、きっと素敵だから。過去より未来に期待しよう。,False
209,付き合ってから性格変わる人いるけど、それ本性が出ただけ。最初は猫かぶってて、安心したら素が出る。だから付き合う前の観察期間大事。友達への態度、店員への態度、家族の話し方。そういう細かいところに本性は現れる。よく見極めてから付き合おう。,False
210,彼氏に借金あるって後から知った時のショック大きいよね。金銭問題は信頼に関わる重要事項。隠してた時点で信用できない。お金にルーズな人は、他のこともルーズ。結婚考えてるなら、金銭感覚の確認は必須。お金の問題は愛じゃ解決しない。現実をしっかり見よう。,False
211,恋愛相談で「時間が解決する」ってよく言われるけど、ただ待ってても解決しない。新しいこと始めて、人と会って、自分を忙しくする。そうしてるうちに、気づいたら傷が癒えてる。時間を味方につけるには、行動が必要。家で泣いてるだけじゃ前に進めない。一歩ずつでいいから動いてみよう。,False
212,彼氏の友達が全員チャラ男だったら要注意。類は友を呼ぶって本当だから。本人がどんなに誠実そうでも、友達見れば本性分かる。環境って人に影響するし、価値観も似てくる。彼の周りの人間関係もチェックポイント。友達は選べるものだから、どんな人を選んでるかで人柄が分かるよ。,False
213,マッチングアプリのプロフィール盛りすぎ問題。身長盛る、年収盛る、写真加工しまくる。嘘から始まる関係に未来なんてない。会った時にガッカリされるだけ。素の自分で勝負した方が、本当に合う人と出会える。盛るより、魅力的な自分になる努力した方が建設的だよ。,False
214,彼氏が「俺のこと信じてないの？」って言ってくる時は大体怪しい。本当に信頼できる人は、そんなこと言わない。行動で信頼を築いていくもの。言葉で信じろって強要するのは、後ろめたいことがある証拠かも。信頼は押し付けるものじゃなくて、育てるものだよ。,False
215,恋愛において「重い」の基準は人それぞれ。毎日会いたい人もいれば、週1で十分な人もいる。大事なのは、価値観が合う相手を見つけること。無理に相手に合わせても続かない。自分のペースを大切にしながら、相手とも調和できる。そんな関係が理想的だよ。,False
216,別れた後に友達でいようとする元カップル多いけど、大体うまくいかない。どちらかに未練があったり、新しい恋人できたら気まずくなったり。きれいに関係切った方が、お互い前に進める。中途半端は誰も幸せにしない。過去は過去として、新しいスタート切ろう。,False
217,デート中にずっと仕事の電話してる人いるけど、それ失礼すぎ。緊急じゃない限り、デート優先するのが普通。仕事も大事だけど、プライベートも大事。バランス取れない人は、結婚しても家庭を顧みないタイプ。オンオフの切り替えができる人を選んだ方がいいよ。,False
218,告白のタイミングで悩む人多いけど、完璧なタイミングなんてない。気持ちが高まった時が、そのタイミング。失敗を恐れて先延ばしにしてたら、チャンス逃す。早すぎても遅すぎても、伝えないよりマシ。勇気出して一歩踏み出そう。結果はどうあれ、行動した自分を褒めてあげて。,False
219,恋愛で自己肯定感下がる時あるよね。振られたり、大切にされなかったり。でもそれは相手との相性の問題で、あなたの価値の問題じゃない。自分を否定しないで。あなたにはあなたの魅力がある。それを理解してくれる人が必ずいる。自信持って、前を向いて進もう。,False
220,彼氏が浮気した時に「私にも悪いところがあった」って自分を責める人いるけど、浮気は100％する側が悪い。どんな理由があっても、裏切りは正当化できない。自分を責めるエネルギーがあるなら、次はもっと誠実な人を見つけるために使おう。あなたは悪くない。悪いのは浮気した相手だよ。,False
221,好きな人に彼女できた時の絶望感、マジで辛いよね。でも執着しても誰も幸せにならない。その人の幸せを願えるのが本当の愛かもしれない。辛いけど、新しい恋を探す勇気を持とう。終わりは始まり。もっと素敵な人があなたを待ってる。振り返らずに前を向いて進もう。,False
222,彼氏の携帯チェックしたい衝動に駆られる時あるよね。でも見て何かあっても地獄、何もなくても疑い続けて地獄。どっちにしても不幸になるだけ。信頼できないなら関係見直すべき。携帯見なきゃ安心できない関係なんて、もう終わってる。信じるか、別れるか、どっちかにしよう。,False
223,恋愛において「普通」を求めすぎる人多い。普通の見た目、普通の収入、普通の性格。でも普通って何？みんな違ってみんないい。個性を受け入れられる心の広さが大事。完璧な普通より、不完全でも魅力的な人の方が、一緒にいて楽しいよ。普通じゃない部分も愛せる関係を目指そう。,False
224,デートで遅刻してきて謝らない人いるけど、それ人として終わってる。時間は命の一部。それを奪っといて謝罪なしとか論外。そんな人と付き合っても、ずっと軽く扱われる。時間も約束も大切にしてくれる人じゃないと、幸せになれない。基本的なマナーは大事だよ。,False
225,彼女の話聞かずにアドバイスばかりする男いるよね。女性は共感してほしいだけなのに、上から目線で解決策押し付けてくる。まず話を最後まで聞いて、気持ちを受け止めて。それができない男は、コミュニケーション能力低すぎ。聞く力がある人の方が、良い関係築けるよ。,False
226,恋愛で駆け引きするのもいいけど、やりすぎは禁物。わざと返信遅らせたり、他の異性の存在匂わせたり。そんなことしてても疲れるだけ。素直になった方が楽だし、本当に合う人と繋がれる。駆け引きじゃなくて、誠実さで勝負しよう。それが一番の近道だよ。,False
227,付き合ってすぐ「結婚しよう」って言う人には要注意。まだお互いのこと知らないのに、そんな重大な決断できるわけない。勢いだけで結婚したら後悔する。じっくり時間かけて、相手を知ることが大事。焦る必要ない。本当に運命の人なら、時間かけても離れないから。,False
228,彼氏が女友達と二人で遊ぶのをどう思う？これ価値観の問題だけど、嫌なら嫌って言っていい。我慢してモヤモヤするくらいなら、正直に伝えよう。それで怒る相手なら、価値観が合わないってこと。お互いが納得できるルール作れる関係じゃないと続かないよ。,False
229,恋愛において年齢差を気にしすぎる必要ない。大事なのは精神年齢と価値観。20代でもしっかりしてる人いるし、40代でも幼稚な人いる。数字に囚われて、良い出会い逃すのもったいない。年齢より、一緒にいて心地いいかを重視しよう。それが幸せへの鍵だよ。,False
230,失恋直後の衝動的な行動には気をつけて。髪バッサリ切ったり、SNS全消ししたり、リバウンドで誰かと付き合ったり。後で後悔することが多い。まず落ち着いて、感情の整理をしよう。時間が必要なら時間をかけて。焦らなくても、必ず立ち直れる日が来るから。,False
231,恋愛で譲れない条件と譲れる条件をはっきりさせとくことが大事。タバコ、ギャンブル、浮気、暴力、これらは譲れない。でも趣味の違いとか、食の好みとか、それは妥協できる範囲。全部完璧を求めたら誰とも付き合えない。大事な部分で合う人を見つけよう。それが現実的な恋愛だよ。,False
232,彼氏のことを親に紹介したくないって思う時点で、その関係に未来はない。本当に大切な人なら、家族にも会わせたいと思うはず。隠したい理由があるってことは、どこかで不安を感じてる証拠。直感は大事。違和感があるなら、一度立ち止まって考えてみて。,False
233,マッチングアプリで「すぐ会いたい」って言う人は要注意。ちゃんとメッセージでやり取りして、相手を知ってから会うべき。焦る人にろくな人いない。時間かけてお互いを知る過程も大切。効率重視で恋愛しても、うまくいかない。じっくり関係築ける人を選ぼう。,False
234,彼女の見た目が変わったら冷める男って最低。髪切っただけで文句言ったり、体型変わったら嫌味言ったり。そんな表面的な愛なら最初からいらない。見た目は変わるもの。変わらないのは中身。それを理解して愛してくれる人じゃないと、年取ってから苦労するよ。,False
235,恋愛相談を占いに頼る人いるけど、占いより自分の直感信じた方がいい。相性とか運勢とか、そんなの当たるも八卦当たらぬも八卦。大事なのは、自分がどうしたいか、相手とどうなりたいか。他人の言葉より、自分の心の声を聞こう。答えは自分の中にあるよ。,False
236,デート代全額負担を当然と思ってる女性も、完全割り勘にこだわる男性も、どっちも極端。大切なのは思いやり。今日は私が、次は僕が、そんな自然なやり取りができる関係がいい。金銭感覚の違いは後々大きな問題になるから、早めに確認しとこう。,False
237,付き合う前から束縛してくる人いるけど、それ危険信号。まだ恋人でもないのに、行動制限しようとするなんて異常。付き合ったらもっとひどくなる。支配欲強い人とは幸せになれない。自由と信頼がある関係じゃないと息苦しい。早めに逃げた方がいいよ。,False
238,彼氏が他の女の話ばかりする時は、嫉妬させようとしてるか、本当に興味があるか。どっちにしても良くない。あなたの前では、あなたが主役であるべき。比較されたり、気を引くための道具にされるなんて失礼。そんな幼稚な男とは、時間の無駄だよ。,False
239,恋愛において努力は必要だけど、無理は禁物。相手に合わせようと頑張りすぎて、自分を見失っちゃダメ。自然体でいられない関係は長続きしない。努力と無理の違いを理解して、バランス取ることが大切。疲れたら休憩していい。恋愛は楽しむものだから。,False
240,別れを決意したのに情で続けてる関係ほど不毛なものはない。お互いの時間を無駄にしてるだけ。終わらせる勇気を持とう。別れは悲しいけど、新しい始まりでもある。ダラダラ続けるより、きっぱり終わらせて次に進む方が、結果的に幸せになれるよ。,False
241,恋愛してない期間を「彼氏いないの？もったいない」とか言う人いるけど、一人の時間も大切。自分と向き合って、成長して、次の恋愛の準備する期間。無理に恋愛する必要ない。充実した一人時間を過ごせる人の方が、結果的に良い恋愛できる。焦らず自分のペースで進めばいいよ。,False
242,彼氏がSNSに彼女の存在を一切出さない時は警戒した方がいい。付き合ってること隠したい理由があるってこと。他の女にもアプローチしたいか、キープしたい相手がいるか。堂々と彼女として扱ってくれない男に未来はない。あなたは隠される存在じゃないよ。,False
243,付き合いたての頃の思い出に縛られすぎる人多い。あの頃はもっと優しかった、もっと会ってくれた、そんなこと言っても仕方ない。関係性は変化するもの。ドキドキが安定に変わるのは自然なこと。過去と比較するより、今をどう良くするか考えよう。前向きに進むことが大切。,False
244,恋愛で傷ついた後、すぐ新しい恋を探す必要はない。心の整理つけて、自分を大切にする時間も必要。リバウンドで付き合っても、また同じ失敗する可能性高い。急がなくていい。準備ができた時に、自然と良い出会いがやってくる。タイミングって大事だよ。,False
245,彼女の愚痴を友達に言いまくる男最低。それ彼女の評価下げてるだけじゃなくて、自分の株も下げてる。不満があるなら本人に言えばいい。陰口は卑怯者のすること。パートナーのことは、外では褒める。それが愛情だし、礼儀。悪口言う男とは幸せになれないよ。,False
246,デートの誘いを断る時に「忙しい」しか言わない人は、脈なしの可能性大。本当に興味があれば、代替案を出すはず。「その日は無理だけど、この日なら」って。ただの「忙しい」は、やんわり断ってるサイン。察して次に進んだ方が時間の無駄にならないよ。,False
247,恋愛において見返りを求めすぎる人は疲れる。これだけしたんだから、これくらい返してよって。愛は与えるもので、取引じゃない。見返り求めずに与えられる人が、結果的に愛される。ギブアンドテイクも大事だけど、計算高すぎるのは良くないよ。,False
248,彼氏の元カノSNSチェックする人いるけど、それやめた方がいい。比較して落ち込むか、優越感に浸るか、どっちも不健康。過去は過去。今はあなたが選ばれてる。それで十分じゃない？元カノなんて気にしてる時間があったら、今の関係を良くすることに使おう。,False
249,告白して「考えさせて」って言われた時、大体NOのサイン。本当に好きなら、その場でYESって言うはず。時間かけて考えるってことは、迷ってるか断り方考えてるか。期待しすぎず、次の準備した方がいい。奇跡的にOKもらえたらラッキーくらいの気持ちでいよう。,False
250,付き合って半年で結婚の話が出ない相手とは、将来性ないかも。本気で考えてる相手なら、少しずつでも将来の話するはず。避けてるってことは、その気がないってこと。時間は有限。ダラダラ付き合って婚期逃すより、真剣な相手探した方がいい。あなたの時間を大切にしよう。,False
251,恋愛で自分を偽り続けるのマジで疲れる。相手の理想に合わせて演技して、いつか素が出た時にガッカリされる。最初から本当の自分見せた方が、お互いのため。演技で掴んだ恋は演技し続けなきゃいけない。素のままで愛してくれる人じゃないと、一生幸せになれないよ。,False
252,彼氏が「お前には俺しかいない」って言ってくる時は危険信号。それ洗脳の始まり。自己肯定感下げて、依存させようとしてる。本当はあなたには無限の可能性がある。もっと素敵な人もたくさんいる。視野を狭めようとする男じゃなくて、世界を広げてくれる男を選ぼう。,False
253,マッチングアプリで出会うのを恥ずかしがる必要ない。今の時代、出会い方なんて関係ない。職場だろうが、合コンだろうが、アプリだろうが、良い人と出会えればそれでいい。大事なのは出会い方じゃなくて、その後どんな関係を築けるか。偏見に囚われず、チャンスを逃さないで。,False
254,彼女の機嫌が悪い時に「生理？」って聞く男、デリカシーなさすぎ。女性の感情を全部ホルモンのせいにするな。ちゃんと理由があって怒ってるのに、生理のせいにされたら余計腹立つ。向き合う気がない男とは、問題解決できない。そんな男選ばない方がいいよ。,False
255,恋愛相談する相手は慎重に選ぼう。不幸な恋愛してる人に相談したら、ネガティブな意見しかもらえない。幸せな恋愛してる人の方が、建設的なアドバイスくれる。あと、嫉妬深い友達には要注意。あなたの幸せを素直に応援してくれる人に相談しよう。,False
256,デートで会話が続かないカップルは危険。沈黙が心地良いならいいけど、気まずい沈黙は関係の終わりの始まり。話題がないなら、一緒に新しい経験して共通の話題作ろう。コミュニケーションは関係の土台。それがなくなったら、関係も崩れていくよ。,False
257,彼氏の友達が全員遊び人だったら、彼も同類の可能性高い。類は友を呼ぶって本当。どんなに本人が誠実そうでも、環境に影響される。友達は選べるもの。どんな人を選んでるかで、その人の価値観が分かる。交友関係もチェックポイントだよ。,False
258,恋愛において押しと引きのバランス大事。ガツガツ行き過ぎると引かれるし、消極的すぎると伝わらない。相手の反応見ながら調整しよう。恋愛は一人でするものじゃない。相手のペースも大切にしながら、二人で作っていくもの。独りよがりは失敗の元だよ。,False
259,別れた後のSNS投稿には気をつけて。「新しいスタート！」とか無理にポジティブ装わなくていい。見る人は見てる。辛い時は辛いでいい。時間かけて立ち直ればいい。SNSで見栄張るより、リアルで自分と向き合う方が大切。本当に立ち直ったら、自然と前向きになれるから。,False
260,付き合う前に体の関係持つと、そのまま都合のいい関係で終わること多い。男は手に入れたものの価値を下げる傾向がある。簡単に手に入ったものは、簡単に手放される。自分の価値を安売りしないで。ちゃんと付き合ってから関係深める方が、大切にされるよ。,False
261,彼氏が仕事を理由に会ってくれない時、本当に仕事なのか見極めが大事。本当に好きな相手なら、どんなに忙しくても時間作るもの。5分の電話、1通のLINEくらいできるはず。「忙しい」は便利な言い訳。行動見れば本心が分かる。優先順位低いなら、関係見直した方がいいよ。,False
262,恋愛で完璧主義は不幸の始まり。相手も自分も完璧じゃない。失敗もするし、ケンカもする。それでいい。大事なのは、お互いの不完全さを受け入れて、一緒に成長すること。減点方式じゃなくて加点方式で見よう。小さな幸せ見つけられる人が、本当に幸せになれるよ。,False
263,デートプランを「なんでもいい」で済ます女子、彼氏疲れるよ。たまには自分から提案してみて。行きたい場所、食べたいもの、やりたいこと。受け身ばかりじゃなくて、能動的に関係作ろう。二人で計画立てる方が楽しいし、思い出にもなる。対等な関係を目指そう。,False
264,彼氏のスマホ勝手に見る女いるけど、それ信頼関係壊すだけ。見て何もなくても疑い続けるし、何か見つけたら関係終わる。どっちにしても不幸になるだけ。信頼できないなら付き合う意味ない。スマホ見たくなるような不安な関係より、安心できる関係選ぼう。,False
265,恋愛において第六感は大事。なんか違和感ある、なんか信用できない、そういう直感は大体当たる。理屈じゃ説明できなくても、心が警告してる。無視しないで。後から「あの時の違和感は正しかった」って後悔することになる。自分の感覚を信じて行動しよう。,False
266,付き合ってもないのに毎日LINEしてくる人、それキープされてる可能性ある。都合のいい時だけ連絡してきて、デートには誘わない。暇つぶしか、保険として繋がってるだけ。はっきりしない関係は時間の無駄。関係性明確にするか、距離置いた方がいいよ。,False
267,彼女の料理に文句つける男と結婚したら地獄。作ってもらって感謝もせず、ケチつけるなんて最低。じゃあ自分で作れよって話。料理の腕前より、作ってくれた気持ちを大切にできる人じゃないと、幸せな家庭は築けない。思いやりのない男は選ばないで。,False
268,恋愛で年収や学歴ばかり見てる人、本質見失ってる。条件良くても、性格悪かったら意味ない。一緒にいて楽しいか、価値観合うか、思いやりあるか。そっちの方が大事。スペックは変わるけど、人柄は変わりにくい。表面じゃなくて、中身で選ぼう。,False
269,別れ話をLINEで済ませる人、相手への敬意がなさすぎ。どんな終わり方でも、直接会って話すのが礼儀。目を見て、ちゃんと向き合う。それができない人は人として未熟。最後まで誠実であることが大切。逃げるような別れ方する人とは、最初から付き合わない方がいい。,False
270,恋愛において嫉妬は愛情の証明じゃない。むしろ不安と執着の現れ。本当の愛は信頼から生まれる。束縛じゃなくて、自由の中で選び合う関係が健全。嫉妬で苦しむより、自分に自信持って、相手を信じる強さを身につけよう。それが幸せな恋愛への第一歩だよ。,False
271,恋愛で損得勘定する人って疲れない？これだけお金使ったから、これくらい返してよとか。愛情は計算じゃない。見返り求めずに与えられる人が、結果的に愛される。ギブアンドテイクは大事だけど、細かく計算してたら心が貧しくなる。もっと大らかに愛そうよ。,False
272,彼氏が女友達と二人きりで飲みに行くのって普通？これ価値観の違いだけど、嫌なら嫌って言っていい。我慢してモヤモヤするより、正直に伝えた方がいい。それで「信用してない」って怒る男なら、そもそも価値観合わない。お互いが心地いいルール作れる相手じゃないと続かないよ。,False
273,マッチングアプリのメッセージで「今何してる？」しか送ってこない人、会話力なさすぎ。それ答えても話広がらないじゃん。質問するなら、相手が答えやすくて、会話が続くような内容にしよう。コミュニケーション能力低い人とデートしても、沈黙地獄になるだけだよ。,False
274,恋愛相手に求める条件多すぎる人、一生独身かも。年収○○万以上、身長○○cm以上、学歴は○○以上。そんな完璧な人いる？いたとしても、あなたを選ぶ？大事なのは条件じゃなくて、相性と人柄。妥協じゃなくて、本質を見る目を養おう。,False
275,彼氏が飲み会ばかりで寂しいって悩む女子多い。楽しむのはいいけど、彼女の気持ちも考えてほしいよね。毎週末飲み会で、彼女は放置。それで関係うまくいくわけない。バランス大事。飲み友達より彼女を優先できない男は、結婚しても家庭顧みないタイプだよ。,False
276,告白されて断った後、相手が冷たくなるのって子供っぽい。振られたからって態度変えるなんて、器小さすぎ。本当に人として好きなら、友達でいられるはず。そんな態度取る人は、最初から恋愛感情しかなかった証拠。断って正解だったってことだよ。,False
277,デート中に元カレの話する女子いるけど、それNG。比較されてるみたいで男は嫌な気分になる。過去は過去、今は今。元カレの話なんて聞きたくない。逆の立場だったらどう思う？相手の気持ち考えて、話題選ぼう。過去より現在を大切にすることが大事。,False
278,恋愛において外見磨きも大事だけど、中身磨きはもっと大事。見た目で惹かれても、中身がなかったら続かない。本読んだり、新しいこと学んだり、内面を豊かにしよう。話してて楽しい、一緒にいて成長できる、そんな人になろう。それが本当の魅力だよ。,False
279,彼氏の浮気を許すか許さないか。一度なら許すって人もいるけど、浮気する人は大体繰り返す。信頼は一度壊れたら元には戻らない。許すことと、また付き合うことは別。許して前に進むのもあり。でも同じ人とやり直すより、新しい誠実な人探した方が幸せかも。,False
280,付き合ってすぐ同棲したがる彼氏には要注意。まだお互いのこと知らないのに、生活共にするのはリスク高い。デートの顔と生活の顔は違う。段階踏んで、お互いをよく知ってから決めよう。同棲は結婚への第一歩。軽い気持ちで始めるものじゃないよ。,False
281,恋愛で疲れたら無理に次探さなくていい。一人の時間を楽しむことも大切。自分と向き合って、何が原因だったか振り返ろう。同じ失敗繰り返さないために、学ぶ時間も必要。恋愛お休み期間があってもいい。充電して、準備ができたらまた新しい恋を始めればいいんだよ。,False
282,彼氏が「お前のため」って言いながら行動制限してくる時は要注意。友達と会うな、その服着るな、そんなの愛じゃなくて支配。本当にあなたのためを思うなら、あなたの自由も尊重するはず。束縛を愛情だと勘違いしてる男とは、幸せになれない。早めに逃げよう。,False
283,マッチングアプリで速攻ブロックされた時のショック分かる。でも相性合わなかっただけ。あなたが悪いわけじゃない。アプリなんて、そんなもん。いちいち傷ついてたら身が持たない。次行こう次。数打ちゃ当たる精神で、気楽にやった方がいいよ。必ず合う人いるから。,False
284,デート代の支払いで揉めるカップル多すぎ。最初に決めとけばいいのに。完全割り勘、交互に払う、収入に応じて、やり方は色々。大事なのは、お互いが納得すること。金銭感覚合わない相手とは、後々もっと大きな問題になる。早めに話し合おう。,False
285,彼女の誕生日忘れる男って何なの？一年に一回の大事な日くらい覚えとけよ。スマホのリマインダーに入れるだけじゃん。忘れるってことは、それだけ優先順位低いってこと。記念日大切にできない男は、日常も大切にできない。そんな男選ばない方がいいよ。,False
286,恋愛において「普通の人でいい」って言う人多いけど、その普通のハードル高すぎない？年収も見た目も性格も全部普通以上求めてる。それもう普通じゃないから。自分は普通以上の価値提供できる？まず自分を客観視して、現実的な基準持とう。,False
287,付き合ってないのに束縛してくる人いるけど、それストーカー予備軍。誰と会うな、何時に帰れ、権利もないのに指図するな。そんな人と付き合ったら、もっと酷くなる。早めに距離置いた方がいい。束縛は愛じゃない。支配欲の現れだよ。,False
288,彼氏の携帯に元カノの写真残ってた時のモヤモヤ感分かる。でも過去は過去。今はあなたを選んでる。それで十分じゃない？過去に囚われてると、現在を楽しめない。気になるなら素直に伝えて、消してもらえばいい。それで怒るような男なら、考え直した方がいいけど。,False
289,恋愛で自己犠牲しすぎる人、それ愛じゃなくて依存。相手のために自分を殺すんじゃなくて、お互いが幸せになる方法考えよう。一方的な犠牲は、いつか恨みに変わる。健全な関係は、お互いが与え合うもの。自分も大切にしながら、相手も大切にしよう。,False
290,別れてすぐ新しい恋人作る元彼見ると腹立つよね。でもそれリバウンドの可能性高い。あなたを忘れるために、無理して次行ってるだけかも。どっちにしても、もうあなたには関係ない。元彼の動向気にしてる時間があったら、自分の幸せ探そう。前じゃなくて、前向いて進もう。,False
291,告白のベストタイミングなんて存在しない。気持ちが高まった時がタイミング。完璧な状況待ってたら、一生告白できない。失敗してもいいから、伝える勇気を持とう。振られても「挑戦した自分えらい」って思えるし、何もしないで後悔するよりずっといい。今日がその日かもよ。,False
292,彼氏が友達の前で彼女をけなす男マジで最悪。笑いを取るために彼女を下げるなんて、愛がない証拠。本当に大切に思ってたら、友達の前でも褒める。そんな男と一緒にいても、自己肯定感下がるだけ。あなたを誇りに思ってくれる人を選んでください。,False
293,マッチングアプリで会う約束してドタキャンする人多すぎ。相手も準備して楽しみにしてたのに、失礼すぎる。怖くなった、面倒になった、理由は色々あるだろうけど、最低限の礼儀は守ろう。ドタキャンするような人とは、付き合ってもろくなことない。誠実さは基本だよ。,False
294,恋愛において依存と愛の違いを理解することが大事。依存は相手がいないと生きていけない状態。愛は相手といることを選んでる状態。依存は重いし、相手も疲れる。自立した上で愛し合える関係が理想。一人でも大丈夫だけど、二人の方が幸せ。そんな関係を目指そう。,False
295,彼女より仕事優先する男いるけど、それ言い訳。本当にできる人は両立できる。仕事忙しくても、大切な人には時間作る。5分の電話、1通のメッセージくらいできるはず。仕事を理由に放置される関係に未来はない。バランス取れる人を選んだ方がいいよ。,False
296,デートで相手のスマホ使用時間が長すぎる人、それ失礼。目の前に人がいるのに、画面ばかり見てる。SNSチェックなんて後でいいじゃん。デートの時間くらい、相手に集中しよう。スマホ依存の人と付き合っても、ずっと寂しい思いすることになるよ。,False
297,恋愛相談を男友達にしてたら好きになっちゃうパターンあるある。優しく話聞いてくれて、的確なアドバイスくれて。でも相談相手と恋愛関係になるのは危険。境界線曖昧になるし、本来の目的見失う。相談は同性か、恋愛対象外の人にした方が安全だよ。,False
298,付き合って3年以上経つのにプロポーズしない男、結婚する気ないから。本気なら行動に移すはず。「まだ早い」「もう少し待って」永遠に言い続ける。女性には時間のリミットもある。期限決めて、動かないなら別れる勇気も必要。あなたの人生の時間、大切にして。,False
299,彼氏の女友達全員を敵視する必要はない。でも明らかに距離感おかしい女友達いたら、それは言っていい。深夜に二人で会う、頻繁に連絡取る、それは友達の域超えてる。境界線は大事。それを理解できない男とは、トラブル続きになるよ。,False
300,恋愛において話し合いができない相手とは続かない。問題から逃げる、黙り込む、逆ギレする。そんな人とは建設的な関係築けない。ケンカしてもいいから、ちゃんと向き合える人を選ぼう。コミュニケーション取れない相手とは、幸せになれないよ。,False
